"Abstract: This rulemaking will consider revisions to RIN 2126-AA89 (Electronic On-Board Recorders for Hours of Service Drivers) to expand the number of motor carriers required to install and operate Electronic On-Board Recorders (EOBRs). FMCSA is consolidating this follow-up to the EOBR rule with the Hours Of Service Of Drivers: Supporting Documents rulemaking for development of a single NPRM in RIN 2126-AB20. In addressing Hours of Service Supporting Documents requirements in this new rulemaking, FMCSA will consider reducing or eliminating current paperwork burdens associated with supporting documents in favor of expanded EOBR use. On January 15, 2010, the American Trucking Associations (ATA) filed a Petition for a Writ of Mandamus in the United States Court of Appeals for the District of Columbia Circuit (D.C. Cir. No. 10-1009). ATA petitioned the court to direct FMCSA to issue an NPRM on supporting documents in conformance with the requirements set forth in section 113 of the HMTAA within 60 days after the issuance of the writ and a final rule no later than 6 months after the issuance of the NPRM. The court granted the petition for writ of mandamus on September 30, 2010, ordering FMCSA to issue an NPRM on the supporting document regulations by December 30, 2010. At the request of the agency,",,,,,,,,,,,,,,,,,,,,,
"the DC Circuit extended the deadline to January 31, 2011. On April 5, 2010, FMCSA issued",,,,,,,,,,,,,,,,,,,,,
"a final rule (RIN 2126-AA89) that required the use of EOBRs by motor carriers with significant hours-of-service violations (75 FR 17208). A petition for judicial review was filed with the Seventh Circuit. On August 26, 2011, the Court vacated the final rule, which removed the technical specifications relied on in this rulemaking. The Agency is currently evaluating alternatives in continuing this rulemaking, and at this time is uncertain of the ruleÂ´s schedule.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
Economically Significant Major,,,,,,,,,,,,,,,,,,,,,
Unfunded Mandate Regulatory Flexibility Act Information Collection Privacy,,,,,,,,,,,,,,,,,,,,,
Prompting action: Court Action,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: NPRM : 01/31/2011 Rulemaking Project Initiated: 08/26/1994 Docket Number:,,,,,,,,,,,,,,,,,,,,,
Dates for Undetermined:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,,,,,,,,,,,,,,,,,,,,
To OMB,,,,,,,,,,,,,,,,,,,,,
OMB Clearance,,,,,,,,,,,,,,,,,,,,,
Publication Date,,,,,,,,,,,,,,,,,,,,,
End of Comment Period,,,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Undetermined: None,,,,,,,,,,,,,,,,,,,,,
Federal Motor Carrier Safety Administration,,,,,,,,,,,,,,,,,,,,,
Hours of Service,,,,,,,,,,,,,,,,,,,Green,,
37.,,,,,,,,,,,,,,,,,,,,,
Popular Title: HOS (Settlement Agreement),,,,,,,,,,,,,,,,,,,,,
RIN 2126-AB26,,,,,,,,,,,,,,,,,,,,,
Stage: Final Rule,,,,,,,,,,,,,,,,,,,,,
Previous Stage: NPRM: Publication Date 12/29/10; End of Comment Period 03/04/11; End of Reopened Comment Period 06/08/11,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would propose changes to the hours of service requirements for drivers operating a commercial motor vehicle transporting property. The requirement for this rulemaking was established on October 26, 2009, when Public Citizen, et al. (Petitioners)   and FMCSA entered into a settlement agreement under which PetitionersÂ´ petition for judicial review of the November 19, 2008, Final Rule on driversÂ´ hours of service was held in abeyance pending the publication of an NPRM reevaluating the Hours of Service rule.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
Economically Significant Major,,,,,,,,,,,,,,,,,,,,,
Regulatory Flexibility Act EIS,,,,,,,,,,,,,,,,,,,,,
Prompting action: Settlement Agreement,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: Final Rule : 07/26/2011,,,,,,,,,,,,,,,,,,,,,
NPRM to OMB : 07/26/2010,,,,,,,,,,,,,,,,,,,,,
Agreement to extend final rule to : 10/28/2011,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 10/26/2009 Docket Number: FMCSA-2004-19608 Dates for Final Rule:,,,,,,,,,,,,,,,,,,,,,
Milestone,Originally Scheduled Date,,,New Projected Date,,,,Actual Date,,,,,,,,,,,,,
To OST,08/09/2011,,,,,,,08/11/2011,,,,,,,,,,,,,
To OMB,08/30/2011,,,,,,,10/31/2011,,,,,,,,,,,,,
OMB Clearance,10/20/2011,,,,,,,,,,,,,,,,,,,,
Publication Date,10/28/2011,,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Final Rule: None,,,,,,,,,,,,,,,,,,,,,
Federal Motor Carrier Safety Administration,,,,,,,,,,,,,,,,,,,,,
Drivers of Commercial Vehicles: Restricting the Use of Cellular Phones,,,,,,,,,,,,,,,,,,Yellow,,,
38.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Restricting the Use of Cellular Phones,,,,,,,,,,,,,,,,,,,,,
RIN 2126-AB29,,,,,,,,,,,,,,,,,,,,,
Stage: Final Rule,,,,,,,,,,,,,,,,,,,,,
Previous Stage: NPRM: Publication Date 12/21/2010; End of Comment Period 03/21/2011.,,,,,,,,,,,,,,,,,,,,,
"Abstract: This joint FMCSA/PHMSA rulemaking would restrict the use of mobile telephones while operating a commercial motor vehicle. This rulemaking is in response to Federal Motor Carrier Safety Administration-sponsored studies that analyzed safety incidents and distracted drivers. This rulemaking addresses an item on the National Transportation Safety BoardÂ´s ""Most Wanted List"" of safety recommendations. It is part of the DOT Motorcoach Safety Action Plan.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 12/01/2009 Docket Number: FMCSA-2010-0096 Dates for Final Rule:,,,,,,,,,,,,,,,,,,,,,
Milestone,Originally Scheduled Date,,,New Projected Date,,,,Actual Date,,,,,,,,,,,,,
To OST,08/01/2011,,,,,,,08/03/2011,,,,,,,,,,,,,
To OMB,08/22/2011,,,,,,,09/09/2011,,,,,,,,,,,,,
OMB Clearance,10/04/2011,,,11/04/2011,,,,11/21/2011,,,,,,,,,,,,,
Publication Date,10/12/2011,,,11/14/2011,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Final Rule: None,,,,,,,,,,,,,,,,,,,,,
Federal Motor Carrier Safety Administration,,,,,,,,,,,,,,,,,,,,,
Drivers of CMVs: Addressing Distracted Driving,,,,,,,,,,,,,,,,,,,,Red,
39.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Distracted Driving: Other Devices,,,,,,,,,,,,,,,,,,,,,
RIN 2126-AB32,,,,,,,,,,,,,,,,,,,,,
Stage: Undetermined,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
"Abstract: The agency has decided to terminate this rulemaking action pending further  results of ongoing studies on distracted driving to better focus our finite rulemaking resources. The Federal Motor Carrier Safety Administration (FMCSA) and Pipeline and Hazardous Materials Safety Administration (PHMSA) were considering a rulemaking to  limit or restrict the use of electronic devices or certain activities by commercial motor vehicle (CMV) drivers operating in interstate commerce and for drivers of CMVs containing a quantity of hazardous materials requiring placarding under Part 172 of the 49 CFR or any quantity of a select agent or toxin listed in 42 CFR Part 73. Next month, this rulemaking action will not appear on the report.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 08/20/2010,,,,,,,,,,,,,,,,,,,,,
Docket Number:,,,,,,,,,,,,,,,,,,,,,
Dates for Undetermined:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,,,,,,,,,,,,,,,,,,,,
To OMB,,,,,,,,,,,,,,,,,,,,,
OMB Clearance,,,,,,,,,,,,,,,,,,,,,
Publication Date,,,,,,,,,,,,,,,,,,,,,
End of Comment Period,,,,,,,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Undetermined: None,,,,,,,,,,,,,,,,,,,,,
Federal Motor Carrier Safety Administration,,,,,,,,,,,,,,,,,,,,,
"Inspection, Repair, and Maintenance; Driver-Vehicle Inspection Report for Intermodal Equipment",,,,,,,,,,,,,,,,,,,Green,,
40.,,,,,,,,,,,,,,,,,,,,,
Popular Title: No-Defect DVIR,,,,,,,,,,,,,,,,,,,,,
RIN 2126-AB34,,,,,,,,,,,,,,,,,,,,,
Stage: Final Rule,,,,,,,,,,,,,,,,,,,,,
Previous Stage: NPRM: Publication Date 6/7/11; End of Comment Period 8/8/11.,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would revise a requirement of the FMCSRs that applies to intermodal equipment providers and motor carriers operating intermodal equipment (IME). The rulemaking would delete the requirement for drivers operating IME to submit driver- vehicle inspection reports (DVIRs) when the driver has not found or been made aware of any defects (""no-defect DVIRs""). This rulemaking responds to a joint petition for rulemaking from the Ocean Carrier Equipment Management Association and the Institute of International Container Lessors.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 09/13/2010,,,,,,,,,,,,,,,,,,,,,
Docket Number: Dates for Final Rule:,,,,,,,,,,,,,,,,,,,,,
Milestone,Originally Scheduled Date,,,New Projected Date,,,,Actual Date,,,,,,,,,,,,,
To OST,01/23/2012,,,,,,,,,,,,,,,,,,,,
To OMB,02/24/2012,,,,,,,,,,,,,,,,,,,,
OMB Clearance,05/28/2012,,,,,,,,,,,,,,,,,,,,
Publication Date,04/11/2012,,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Final Rule: None,,,,,,,,,,,,,,,,,,,,,
Federal Motor Carrier Safety Administration,,,,,,,,,,,,,,,,,,,,,
Medical Examiner's Certification Integration,,,,,,,,,,,,,,,,,,,Green,,
41.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Medical Examiner's Certification Integration,,,,,,,,,,,,,,,,,,,,,
RIN 2126-AB40,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
Abstract: This rulemaking would build upon the National Registry (2126-AA97) and Medical Certification (2126-AA10) final rules. This rulemaking would (1) provide for the medical examiner to transmit data from the medical examinerÂ´s certificate through FMCSA to the State Driver Licensing Agencies (SDLAs) for Commercial DriverÂ´s License (CDL) holders and (2) require increased frequency of medical examiner reporting of medical examinerÂ´s certificate data to the National Registry database. This should streamline the process for SDLAs to verify the physical qualifications of CDL holders.,,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
Economically Significant Major,,,,,,,,,,,,,,,,,,,,,
Information Collection,,,,,,,,,,,,,,,,,,,,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 04/20/2011,,,,,,,,,,,,,,,,,,,,,
Docket Number: Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,04/17/2012,,,,,,,,,,,,,,,,,,,
To OMB,,05/22/2012,,,,,,,,,,,,,,,,,,,
OMB Clearance,,08/22/2012,,,,,,,,,,,,,,,,,,,
Publication Date,,08/31/2012,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
End of Comment Period,,10/31/2012,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Motor Carrier Safety Administration,,,,,,,,,,,,,,,,,,,,,
Patterns of Safety Violations by Motor Carrier Management,,,,,,,,,,,,,,,,,,,Green,,
42.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Patterns of Saftey Violations,,,,,,,,,,,,,,,,,,,,,
RIN 2126-AB42,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would amend FMCSAÂ´s regulations to enable the Agency to prevent interstate transportation by motor carriers that employ officers who have shown unusual and repeated disregard for safety compliance. The rulemaking would define conduct that constitutes a pattern or practice of avoiding compliance or otherwise concealing noncompliance with the Federal Motor Carrier Safety Regulations. These revisions would implement certain provisions of the Safe, Accountable, Flexible, Efficient Transportation Equity Act: A Legacy for Users (SAFETEA-LU) and are designed to enhance the safety of commercial motor vehicle (CMV) operations on our nationÂ´s highways.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 08/10/2005,,,,,,,,,,,,,,,,,,,,,
Docket Number: Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,03/26/2012,,,,,,,,,,,,,,,,,,,
To OMB,,04/30/2012,,,,,,,,,,,,,,,,,,,
OMB Clearance,,07/31/2012,,,,,,,,,,,,,,,,,,,
Publication Date,,08/09/2012,,,,,,,,,,,,,,,,,,,
End of Comment Period,,10/10/2012,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Motor Carrier Safety Administration,,,,,,,,,,,,,,,,,,,,,
Lease and Interchange of Vehicles; Commercial Motor Vehicles Designed to Transport Passengers,,,,,,,,,,,,,,,,,,,Black,,
43.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Bus Leasing,,,,,,,,,,,,,,,,,,,,,
RIN 2126-AB44,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
Abstract: FMCSA proposes to amend the Federal Motor Carrier Commercial Regulations (FMCCRs) to amend the lease and interchange of vehicle regulations in 49 CFR Part 376 to add busses and passenger coaches. FMCSA has been discovering in its passenger bus crash,,,,,,,,,,,,,,,,,,,,,
investigations and roadside inspections a need for better documentation of bus equipment,,,,,,,,,,,,,,,,,,,,,
"lease and interchange agreements. The National Transportation Safety Board (NTSB) has also recommended FMCSA require documentation of bus motor vehicle leases and interchanges based on a crash investigation in 2008 near Victoria, Texas. The preliminary scope of the proposal would be to determine two things. First, whether any or all of the present practices of motor carriers of passengers, with respect to the performance of transportation by the use of vehicles owned by others, the interchange of vehicles, and the leasing of vehicles to private motor carriers and shippers, should be discontinued because they are contrary to the public interest; and, if any or all of the present practices should be continued. Second, whether the motor carriersÂ´ practices should be governed by regulations similar to those currently in 49 CFR Part 376 applicable presently only to motor carriers of property. The intended effect of this action is to require lessee-motor carriers of passengers assume complete responsibility for the operation of the bus equipment for the duration of the lease and document full operational control by the lessee-motor carriers of passengers over all drivers, bus vehicles, and trip operations being conducted under its USDOT registration.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
Major,,,,,,,,,,,,,,,,,,,,,
Information Collection,,,,,,,,,,,,,,,,,,,,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 09/28/2011,,,,,,,,,,,,,,,,,,,,,
Docket Number: Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,06/04/2012,,,,,,,,,,,,,,,,,,,
To OMB,,07/09/2012,,,,,,,,,,,,,,,,,,,
OMB Clearance,,10/09/2012,,,,,,,,,,,,,,,,,,,
Publication Date,,06/12/2012,,,,,,,,,,,,,,,,,,,
End of Comment Period,,08/13/2012,,,,,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
44.,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
Roadway Worker Protection; Adjacent-Track On-Track Safety,,,,,,,,,,,,,,,,,,,,Red,
Popular Title: Roadway Worker Protection; Adjacent-Track On-Track,,,,,,,,,,,,,,,,,,,,,
RIN 2130-AB96,,,,,,,,,,,,,,,,,,,,,
Stage: Final Rule,,,,,,,,,,,,,,,,,,,,,
Previous Stage: NPRM: Publication Date 11/25/2009; End of Comment Period 1/25/2010.,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would simplify the determination regarding whether or not adjacent track protection is required for roadway work groups engaged in large-scale maintenance or construction, pursuant to 49 CFR Part 214. The recent increase in roadway worker fatalities that have occurred on adjacent track has caused some concern at FRA and throughout the industry, even prompting the filing of a petition for emergency order. FRA",,,,,,,,,,,,,,,,,,,,,
"issued a notice of safety advisory to address the issue in May of 2004; however, it appears",,,,,,,,,,,,,,,,,,,,,
that the effects were not long-lasting. This rulemaking is based on the consensus language developed through the Roadway Worker Protection (RWP) Working Group of FRAÂ´s Railroad Safety Advisory Committee (RSAC).,,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 08/20/2008,,,,,,,,,,,,,,,,,,,,,
Docket Number: FRA-2008-0059,,,,,,,,,,,,,,,,,,,,,
Dates for Final Rule:,,,,,,,,,,,,,,,,,,,,,
Milestone,Originally Scheduled Date,,,New Projected Date,,,,Actual Date,,,,,,,,,,,,,
To OST,04/08/2010,,,02/01/2011,,,,01/31/2011,,,,,,,,,,,,,
To OMB,05/14/2010,,,04/22/2011,,,,04/21/2011,,,,,,,,,,,,,
OMB Clearance,08/12/2010,,,11/21/2011,,,,11/16/2011,,,,,,,,,,,,,
Publication Date,08/26/2010,,,11/30/2011,,,,11/30/2011,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Final Rule: 76 FR 74586,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
"Critical Incident Stress Plan; ""Critical Incident"" Definition",,,,,,,,,,,,,,,,,,,Green,,
45.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Critical Incident Stress Plan,,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC00,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would seek to define the term ""critical incident."" This rulemaking would also seek to define program elements appropriate for the rail environment for certain railroadÂ´s critical incident response programs, so that appropriate action is taken when a railroad employee is involved in or directly witnesses a critical incident.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: None,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 11/14/2008,,,,,,,,,,,,,,,,,,,,,
Docket Number: FRA-2008-0131,,,,,,,,,,,,,,,,,,,,,
Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,12/28/2011,,,,04/27/2012,,,,,,,,,,,,,,,
To OMB,,02/09/2012,,,,06/04/2012,,,,,,,,,,,,,,,
OMB Clearance,,05/09/2012,,,,09/04/2012,,,,,,,,,,,,,,,
Publication Date,,05/18/2012,,,,09/11/2012,,,,,,,,,,,,,,,
End of Comment Period,,07/17/2012,,,,11/12/2012,,,,,,,,,,,,,,,
Explanation for any delay: N/A,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
Training Standards for Railroad Employees,,,,,,,,,,,,,,,,,,,,Red,
46.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Training Standards for RR Employees,,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC06,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking will (1) establish minimum training standards for each class or craft of safety-related employee and equivalent railroad contractor and subcontractor employee that require railroads, contractors, and subcontractors to qualify or otherwise document the proficiency of such employees in each such class and craft regarding their knowledge and ability to comply with Federal railroad safety laws and regulations and railroad rules and procedures intended to implement those laws and regulations, etc.; (2) require submission of railroadsÂ´, contractorsÂ´, and subcontractorsÂ´ training and qualification programs for FRA approval; and (3) establish a minimum training curriculum and ongoing training criteria, testing, and skills evaluation measures for track and equipment inspectors employed by railroads and railroad contractor and subcontractors.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: None,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: Final Rule : 10/16/2009 Rulemaking Project Initiated: 10/16/2008 Docket Number: FRA-2009-0033,,,,,,,,,,,,,,,,,,,,,
Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,07/12/2011,,,,08/08/2011,,,,08/08/2011,,,,,,,,,,,
To OMB,,08/12/2011,,,,10/07/2011,,,,10/07/2011,,,,,,,,,,,
OMB Clearance,,11/10/2011,,,,01/06/2012,,,,,,,,,,,,,,,
Publication Date,,11/21/2011,,,,01/17/2012,,,,,,,,,,,,,,,
End of Comment Period,,01/20/2012,,,,03/17/2012,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
Vehicle/Track Interaction Safety Standards; High-Speed and High Cant Deficiency Operations,,,,,,,,,,,,,,,,,,,,Red,
47.,,,,,,,,,,,,,,,,,,,,,
"Popular Title: Vehicle/Track Interaction, High Speed, High Cant",,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC09,,,,,,,,,,,,,,,,,,,,,
Stage: Final Rule,,,,,,,,,,,,,,,,,,,,,
Previous Stage: NPRM: Publication Date 5/10/2010; End of Comment Period 7/9/2010.,,,,,,,,,,,,,,,,,,,,,
Abstract: This rulemaking would amend the Track Safety Standards and Passenger Equipment Safety Standards for high-speed train operations and train operations at high cant deficiencies to promote the safe interaction of rail vehicles with the track over which they,,,,,,,,,,,,,,,,,,,,,
operate. It would revise both the safety limits for these operations and the process to qualify,,,,,,,,,,,,,,,,,,,,,
"them. It accounts for a range of vehicle types that are currently used and may likely be used on future high-speed or high cant deficiency rail operations, and would provide safety assurance for train operations in all classes of track. It is based on the results of simulation studies designed to identify track geometry irregularities associated with unsafe wheel forces and acceleration, thorough reviews of vehicle qualification and revenue service test data, and consideration of international practices.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Secretarial/Head of Operating Administration Decision,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: None,,,,,,,,,,,,,,,,,,,,,
Rulemaking Project Initiated: 06/19/2008,,,,,,,,,,,,,,,,,,,,,
Docket Number: FRA-2009-0036,,,,,,,,,,,,,,,,,,,,,
Dates for Final Rule:,,,,,,,,,,,,,,,,,,,,,
Milestone,Originally Scheduled Date,,,New Projected Date,,,,Actual Date,,,,,,,,,,,,,
To OST,02/25/2011,,,12/21/2011,,,,,,,,,,,,,,,,,
To OMB,04/01/2011,,,01/19/2012,,,,,,,,,,,,,,,,,
OMB Clearance,06/30/2011,,,04/18/2012,,,,,,,,,,,,,,,,,
Publication Date,07/12/2011,,,04/25/2012,,,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for Final Rule: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
Alcohol and Controlled Substance Testing for Maintenance-of-Way Employees,,,,,,,,,,,,,,,,,,,,Red,
48.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Controlled Substance Testing/Maintenance Employees,,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC10,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage:None,,,,,,,,,,,,,,,,,,,,,
"Abstract: This rulemaking would revise the Federal Railroad AdministrationÂ´s alcohol and drug regulations to cover all employees of railroads, railroad contractors, and subcontractors who perform maintenance-of-way activities. The rulemaking would also make other miscellaneous updates to 14 CFR Part 219.",,,,,,,,,,,,,,,,,,,,,
Effects:,,,,,,,,,,,,,,,,,,,,,
None,,,,,,,,,,,,,,,,,,,,,
Prompting action: Statute,,,,,,,,,,,,,,,,,,,,,
Legal Deadline: Final Rule : 10/16/2010 Rulemaking Project Initiated: 10/16/2008 Docket Number: FRA-2009-0039,,,,,,,,,,,,,,,,,,,,,
Dates for NPRM:,,,,,,,,,,,,,,,,,,,,,
Milestone,,Originally Scheduled Date,,,,New Projected Date,,,,Actual Date,,,,,,,,,,,
To OST,,09/08/2009,,,,01/02/2012,,,,,,,,,,,,,,,
To OMB,,10/07/2009,,,,01/31/2012,,,,,,,,,,,,,,,
OMB Clearance,,01/05/2010,,,,04/30/2012,,,,,,,,,,,,,,,
Publication Date,,01/13/2010,,,,05/07/2012,,,,,,,,,,,,,,,
End of Comment Period,,03/15/2010,,,,07/06/2012,,,,,,,,,,,,,,,
Explanation for any delay: Additional coordination necessary,,,,,,,,,,,,,,,,,,,,,
Federal Register Citation for NPRM: None,,,,,,,,,,,,,,,,,,,,,
Federal Railroad Administration,,,,,,,,,,,,,,,,,,,,,
Risk Reduction Program,,,,,,,,,,,,,,,,,,,,Red,
49.,,,,,,,,,,,,,,,,,,,,,
Popular Title: Risk Reduction Program,,,,,,,,,,,,,,,,,,,,,
RIN 2130-AC11,,,,,,,,,,,,,,,,,,,,,
Stage: NPRM,,,,,,,,,,,,,,,,,,,,,
Previous Stage: ANPRM: Publication Date 12/08/2010; End of Comment Period 02/07/2011,,,,,,,,,,,,,,,,,,,,,
Abstract: This rulemaking would consider appropriate contents for Risk Reduction Programs and how they should be implemented and reviewed by FRA.,,,,,,,,,,,,,,,,,,,,,
